Time (usec),Events Raised,Messages Generated,Messages Delivered,Average Delivery Time (usec),Frames Transmitted,Frames Received,Bytes Received (Physical),Bytes Received (Application),Efficiency (AL/PL)
10000000,5,2,2,2509207,4,3,148,100,0.6756756756756757
20000000,8,3,3,2509207,6,5,230,150,0.6521739130434783
30000000,13,4,4,2509207,10,8,378,200,0.5291005291005291
40000000,16,4,4,2509207,12,10,460,200,0.43478260869565216
50000000,20,6,5,2509207,15,12,542,250,0.4612546125461255
60000000,24,7,6,3763794,18,14,624,300,0.4807692307692308
70000000,28,8,8,3450147,21,17,772,400,0.5181347150259067
80000000,33,10,9,3345598,24,20,870,450,0.5172413793103449
90000000,39,12,11,3193527,28,24,1034,550,0.5319148936170213
100000000,43,13,13,3088247,31,27,1182,650,0.5499153976311336
110000000,48,15,14,3046887,34,30,1280,700,0.546875
120000000,53,16,16,2979677,37,34,1444,800,0.554016620498615
130000000,58,18,18,2927402,41,37,1592,900,0.5653266331658291
140000000,63,20,19,2905392,44,40,1690,950,0.5621301775147929
150000000,68,21,21,2867660,47,44,1854,1050,0.5663430420711975
160000000,73,23,23,2836490,51,47,2002,1150,0.5744255744255744
170000000,78,25,24,2822853,54,50,2100,1200,0.5714285714285714
180000000,83,26,26,2798727,57,54,2264,1300,0.5742049469964664
190000000,88,28,28,2778047,61,57,2412,1400,0.5804311774461028
200000000,93,30,29,2768776,64,60,2510,1450,0.5776892430278885
210000000,95,30,30,3011041,66,61,2576,1500,0.5822981366459627
220000000,99,31,30,3011041,69,63,2658,1500,0.5643340857787811
230000000,103,32,32,2979677,72,66,2806,1600,0.5702066999287242
240000000,109,34,34,2952002,76,70,2970,1700,0.5723905723905723
250000000,114,36,35,2939351,79,73,3068,1750,0.5704041720990873
260000000,116,36,36,3136500,81,74,3134,1800,0.574345883854499
270000000,119,36,36,3136500,83,76,3216,1800,0.5597014925373134
280000000,124,38,38,3103485,87,79,3364,1900,0.5648038049940547
290000000,129,40,39,3088247,90,82,3462,1950,0.5632582322357019
300000000,135,42,41,3060001,94,86,3626,2050,0.5653612796469939
310000000,139,43,43,3034382,97,89,3774,2150,0.5696873343932167
320000000,144,45,44,3022447,100,92,3872,2200,0.5681818181818182
330000000,146,45,45,3178320,102,93,3938,2250,0.5713560182833926
340000000,152,47,47,3149847,106,97,4102,2350,0.5728912725499756
350000000,157,49,48,3136500,109,100,4200,2400,0.5714285714285714
360000000,160,50,49,3123698,111,102,4282,2450,0.572162540868753
370000000,162,50,50,3261959,113,103,4348,2500,0.5749770009199632
380000000,167,51,51,3247199,117,106,4496,2550,0.5671708185053381
390000000,172,53,52,3233007,120,109,4594,2600,0.5659555942533739
400000000,177,54,54,3206199,123,113,4758,2700,0.5674653215636822
410000000,182,56,56,3181307,127,116,4906,2800,0.5707297187117815
420000000,187,58,57,3169515,130,119,5004,2850,0.5695443645083933
430000000,191,59,59,3147132,133,122,5152,2950,0.5725931677018633
440000000,197,61,61,3126217,137,126,5316,3050,0.5737396538750941
450000000,200,62,62,3116265,139,128,5398,3100,0.574286772878844
460000000,205,63,63,3106629,143,131,5546,3150,0.567976920302921
470000000,210,65,64,3097294,146,134,5644,3200,0.5669737774627923
480000000,213,66,65,3088247,148,136,5726,3250,0.5675864477820468
490000000,217,67,66,3193527,151,138,5808,3300,0.5681818181818182
500000000,222,68,68,3173400,154,142,5972,3400,0.5693235097119893
510000000,226,70,69,3163774,157,144,6054,3450,0.5698711595639246
520000000,229,70,70,3261959,159,146,6136,3500,0.5704041720990873
530000000,234,72,72,3241049,163,149,6284,3600,0.5728835136855506
540000000,237,73,73,3231024,165,151,6366,3650,0.5733584668551681
550000000,242,74,74,3221269,169,154,6514,3700,0.5680073687442432
560000000,247,76,75,3211775,172,157,6612,3750,0.5671506352087115
570000000,250,76,76,3202531,175,159,6744,3800,0.5634638196915777
580000000,254,77,76,3202531,178,161,6826,3800,0.5566949897450922
590000000,258,78,78,3184753,181,164,6974,3900,0.5592199598508747
600000000,264,80,80,3167865,185,168,7138,4000,0.5603810591202018
610000000,269,82,81,3159733,188,171,7236,4050,0.5597014925373134
620000000,273,83,83,3144058,191,174,7384,4150,0.5620260021668473
630000000,279,85,85,3129120,195,178,7548,4250,0.5630630630630631
640000000,284,87,86,3121912,198,181,7646,4300,0.5623855610776877
650000000,288,88,88,3107987,201,184,7794,4400,0.5645368231973312
660000000,293,90,89,3101259,204,187,7892,4450,0.56386213887481
670000000,296,90,90,3178320,206,189,7974,4500,0.5643340857787811
680000000,301,92,92,3163774,210,192,8122,4600,0.5663629647869983
690000000,306,94,93,3156735,213,195,8220,4650,0.5656934306569343
700000000,311,95,95,3143103,216,199,8384,4750,0.5665553435114504
710000000,314,96,96,3136500,219,200,8450,4800,0.5680473372781065
720000000,319,97,97,3130033,222,204,8614,4850,0.5630369166473184
730000000,324,99,99,3117491,226,207,8762,4950,0.5649395115270486
740000000,329,101,100,3111408,229,210,8860,5000,0.5643340857787811
750000000,332,102,101,3105446,231,212,8942,5050,0.5647506150749273
760000000,334,102,101,3105446,233,212,8942,5050,0.5647506150749273
770000000,338,103,103,3240034,236,215,9090,5150,0.5665566556655666
780000000,343,105,104,3233007,239,218,9188,5200,0.5659555942533739
790000000,346,105,105,3297804,241,220,9270,5250,0.5663430420711975
800000000,349,106,106,3290364,244,221,9336,5300,0.5676949443016281
810000000,354,107,107,3283064,247,225,9500,5350,0.5631578947368421
820000000,357,108,108,3275899,250,226,9566,5400,0.5644992682416893
830000000,361,109,109,3268865,253,229,9714,5450,0.5610459131150917
840000000,366,110,110,3261959,257,232,9862,5500,0.5576962076657879
850000000,371,112,111,3255177,260,235,9960,5550,0.5572289156626506
860000000,373,112,112,3315727,262,236,10026,5600,0.5585477757829643
870000000,378,114,113,3308589,265,239,10124,5650,0.5580798103516397
880000000,382,115,115,3294687,268,242,10272,5750,0.5597741433021807
890000000,388,117,117,3281260,272,246,10436,5850,0.5605596013798391
900000000,393,119,118,3274717,275,249,10534,5900,0.560091133472565
910000000,395,119,119,3331541,277,250,10600,5950,0.5613207547169812
920000000,398,119,119,3331541,279,252,10682,5950,0.5570117955439057
930000000,403,121,121,3317949,283,255,10830,6050,0.5586334256694367
940000000,408,123,122,3311320,286,258,10928,6100,0.558199121522694
950000000,410,123,123,3365998,288,259,10994,6150,0.559396034200473
960000000,415,125,124,3359088,291,262,11092,6200,0.5589614136314461
970000000,417,125,125,3412509,293,263,11158,6250,0.5601362251299516
980000000,421,126,126,3405340,296,265,11240,6300,0.5604982206405694
990000000,426,127,127,3398284,299,269,11404,6350,0.55682216766047
1000000000,428,128,127,3398284,301,269,11404,6350,0.55682216766047
1010000000,433,129,129,3442853,304,273,11568,6450,0.5575726141078838
1020000000,436,130,130,3435671,307,274,11634,6500,0.5587072374075984
1030000000,439,130,130,3435671,310,276,11766,6500,0.5524392316845147
1040000000,444,132,131,3428599,313,279,11864,6550,0.5520903573836817
1050000000,447,133,132,3421633,315,281,11946,6600,0.5524861878453039
1060000000,452,134,134,3464191,319,284,12094,6700,0.5539937158921779
1070000000,457,136,135,3457117,322,287,12192,6750,0.5536417322834646
1080000000,461,137,137,3443279,325,290,12340,6850,0.5551053484602917
1090000000,464,138,137,3443279,327,291,12356,6850,0.5543865328585302
1100000000,469,139,139,3483994,330,295,12520,6950,0.555111821086262
1110000000,474,141,141,3470167,334,298,12668,7050,0.556520366277234
1120000000,479,143,142,3463399,337,301,12766,7100,0.5561648127839574
1130000000,484,144,144,3450147,340,305,12930,7200,0.5568445475638051
1140000000,489,146,146,3437257,344,308,13078,7300,0.5581893255849518
1150000000,494,148,147,3430944,347,311,13176,7350,0.557832422586521
1160000000,497,149,148,3424716,349,313,13258,7400,0.5581535676572635
1170000000,501,150,149,3469092,352,315,13340,7450,0.5584707646176912
1180000000,503,150,150,3512876,354,316,13406,7500,0.5594509920930927
1190000000,506,151,150,3512876,356,317,13422,7500,0.5587840858292356
1200000000,511,152,152,3549193,359,321,13586,7600,0.5593993817164729
1210000000,516,154,154,3535687,363,324,13734,7700,0.5606523955147809
1220000000,521,156,155,3529064,366,327,13832,7750,0.560294968189705
1230000000,523,156,156,3570780,368,328,13898,7800,0.5612318319182616
1240000000,528,158,157,3564019,371,331,13996,7850,0.5608745355815947
1250000000,534,160,159,3550750,375,335,14160,7950,0.5614406779661016
1260000000,538,161,161,3537812,378,338,14308,8050,0.5626223091976517
1270000000,542,162,162,3531463,381,340,14390,8100,0.5628908964558721
1280000000,547,163,163,3525191,384,344,14554,8150,0.5599835096880582
1290000000,550,164,164,3518996,387,345,14620,8200,0.560875512995896
1300000000,555,165,165,3512876,390,349,14784,8250,0.5580357142857143
1310000000,559,167,166,3506830,393,351,14866,8300,0.5583210009417463
1320000000,562,167,167,3545931,395,353,14948,8350,0.5586031576130586
1330000000,567,169,169,3533662,399,356,15096,8450,0.5597509273979863
1340000000,570,170,169,3533662,401,357,15112,8450,0.5591582848067761
1350000000,573,171,170,3571915,403,359,15194,8500,0.5594313544820324
1360000000,577,172,171,3609721,406,361,15276,8550,0.5597014925373134
1370000000,581,173,173,3596999,409,364,15424,8650,0.5608143153526971
1380000000,587,175,175,3584567,413,368,15588,8750,0.5613292276109828
1390000000,592,177,176,3578457,416,371,15686,8800,0.5610098176718092
1400000000,596,178,178,3566443,419,374,15834,8900,0.5620815965643552
1410000000,600,179,178,3566443,422,376,15916,8900,0.5591857250565468
1420000000,604,180,180,3554696,425,379,16064,9000,0.5602589641434262
1430000000,608,181,180,3554696,428,381,16146,9000,0.5574136008918618
1440000000,611,182,181,3548919,430,383,16228,9050,0.5576780872565935
1450000000,614,182,182,3584567,433,384,16294,9100,0.558487786915429
1460000000,618,183,183,3578691,436,387,16442,9150,0.5565016421359932
1470000000,624,185,185,3567129,440,391,16606,9250,0.5570275803926291
1480000000,629,187,186,3561441,443,394,16704,9300,0.5567528735632183
1490000000,634,188,188,3550247,446,398,16868,9400,0.5572682001422813
1500000000,639,190,190,3539288,450,401,17016,9500,0.5582980724024448
1510000000,642,190,190,3539288,452,403,17098,9500,0.5556205404140835
1520000000,645,191,191,3533895,455,404,17164,9550,0.5563971102307155
1530000000,650,192,192,3528558,458,408,17328,9600,0.554016620498615
1540000000,655,194,194,3518050,462,411,17476,9700,0.5550469214923324
1550000000,660,196,195,3512876,465,414,17574,9750,0.5547968589962444
1560000000,665,197,197,3502687,468,418,17738,9850,0.5553049949261473
1570000000,668,198,198,3497669,471,419,17804,9900,0.5560548191417659
1580000000,671,199,198,3497669,473,421,17886,9900,0.5535055350553506
1590000000,676,200,200,3525422,477,424,18034,10000,0.5545081512698237
1600000000,681,202,201,3520366,480,427,18132,10050,0.5542686962276638
1610000000,684,203,202,3515360,482,429,18214,10100,0.5545185022510157
1620000000,688,204,203,3547485,485,431,18296,10150,0.554766069086139
1630000000,691,204,204,3542396,488,433,18428,10200,0.5535055350553506
1640000000,696,206,205,3537356,491,436,18526,10250,0.5532764763035734
1650000000,700,207,207,3527422,494,439,18674,10350,0.5542465459997858
1660000000,704,208,207,3527422,497,441,18756,10350,0.5518234165067178
1670000000,707,209,208,3522527,499,443,18838,10400,0.5520755918887356
1680000000,710,209,209,3553695,502,444,18904,10450,0.5527930596699111
1690000000,714,210,210,3548721,505,447,19052,10500,0.5511232416544195
1700000000,719,212,211,3543795,508,450,19150,10550,0.5509138381201044
1710000000,722,212,212,3538915,511,452,19282,10600,0.5497355046157038
1720000000,726,213,212,3538915,514,454,19364,10600,0.5474075604214005
1730000000,731,214,214,3529291,517,458,19528,10700,0.5479311757476444
1740000000,733,215,214,3529291,519,458,19528,10700,0.5479311757476444
1750000000,735,215,215,3594570,521,459,19594,10750,0.5486373379606002
1760000000,740,217,216,3589545,524,462,19692,10800,0.5484460694698354
1770000000,742,217,217,3619256,526,463,19758,10850,0.5491446502682458
1780000000,748,219,219,3609118,530,467,19922,10950,0.5496436100793093
1790000000,753,221,220,3604119,533,470,20020,11000,0.5494505494505495
1800000000,757,222,222,3594255,536,473,20168,11100,0.5503768345894486
1810000000,763,224,224,3584567,540,477,20332,11200,0.5508557938225458
1820000000,765,225,224,3584567,541,478,20348,11200,0.5504226459602909
1830000000,770,226,226,3608358,545,481,20496,11300,0.5513270882123341
1840000000,773,227,227,3603516,547,483,20578,11350,0.551559918359413
1850000000,777,228,227,3603516,550,485,20660,11350,0.5493707647628268
1860000000,778,228,227,3603516,551,485,20660,11350,0.5493707647628268
1870000000,783,229,229,3659701,555,488,20808,11450,0.5502691272587467
1880000000,785,230,229,3659701,556,489,20824,11450,0.5498463311563581
1890000000,790,231,231,3682327,560,492,20972,11550,0.5507343124165555
1900000000,792,232,231,3682327,561,493,20988,11550,0.550314465408805
1910000000,797,233,233,3704564,565,496,21136,11650,0.5511922785768357
1920000000,802,235,234,3699456,568,499,21234,11700,0.5510031082226617
1930000000,806,236,236,3689369,571,502,21382,11800,0.5518660555607521
1940000000,810,237,236,3689369,574,504,21464,11800,0.549757733879985
1950000000,813,237,237,3684389,577,506,21596,11850,0.5487127245786256
1960000000,817,238,237,3684389,580,508,21678,11850,0.546637143647938
1970000000,819,238,238,3679452,582,509,21744,11900,0.5472774098601914
1980000000,820,238,238,3679452,583,509,21744,11900,0.5472774098601914
1990000000,824,239,238,3679452,586,511,21826,11900,0.5452212957023733
2000000000,829,240,240,3669699,589,515,21990,12000,0.5457025920873124
2010000000,833,242,241,3664884,592,517,22072,12050,0.5459405581732512
2020000000,834,242,241,3664884,593,517,22072,12050,0.5459405581732512
2030000000,838,243,242,3722320,596,519,22154,12100,0.5461767626613704
2040000000,841,243,243,3717327,599,521,22286,12150,0.5451853181369469
2050000000,846,245,244,3712376,602,524,22384,12200,0.5450321658327377
2060000000,852,247,246,3702594,606,528,22548,12300,0.545502927088877
2070000000,856,248,248,3692970,609,531,22696,12400,0.5463517800493479
2080000000,861,250,249,3688216,612,534,22794,12450,0.5461963674651223
2090000000,863,250,250,3713610,614,535,22860,12500,0.5468066491688539
2100000000,868,252,251,3708812,617,538,22958,12550,0.5466504050875511
2110000000,870,252,252,3733922,619,539,23024,12600,0.5472550382209868
2120000000,874,253,252,3733922,622,541,23106,12600,0.5453129057387691
2130000000,880,255,254,3724279,626,545,23270,12700,0.5457670820799312
2140000000,884,256,256,3714786,629,548,23418,12800,0.5465880946280639
2150000000,889,258,257,3710095,632,551,23516,12850,0.5464364687872088
2160000000,895,260,259,3700822,636,555,23680,12950,0.546875
2170000000,899,261,261,3691691,639,558,23828,13050,0.5476750041967433
2180000000,903,262,262,3687178,642,560,23910,13100,0.54788791300711
2190000000,905,262,262,3687178,644,561,23976,13100,0.5463797130463797
2200000000,910,264,263,3682699,647,564,24074,13150,0.5462324499459998
2210000000,915,265,265,3673842,650,568,24238,13250,0.5466622658635201
2220000000,917,266,265,3673842,652,568,24238,13250,0.5466622658635201
2230000000,922,267,267,3693311,655,572,24402,13350,0.5470863044012786
2240000000,927,269,269,3684507,659,575,24550,13450,0.5478615071283096
2250000000,932,271,270,3680154,662,578,24648,13500,0.547711781888997
2260000000,936,272,272,3671544,665,581,24796,13600,0.5484755605742861
2270000000,939,273,272,3671544,667,582,24812,13600,0.5481218765113655
2280000000,944,274,274,3690533,670,586,24976,13700,0.5485265855221012
2290000000,949,276,276,3681973,674,589,25124,13800,0.5492755930584302
2300000000,954,278,277,3677739,677,592,25222,13850,0.5491237808262628
2310000000,959,279,279,3669362,680,596,25386,13950,0.549515480973765
2320000000,964,281,281,3661105,684,599,25534,14050,0.5502467298503956
2330000000,965,281,281,3661105,685,599,25534,14050,0.5502467298503956
2340000000,970,282,282,3657020,689,602,25682,14100,0.5490226617864652
2350000000,975,284,283,3652964,692,605,25780,14150,0.5488750969743987
2360000000,979,285,285,3644938,695,608,25928,14250,0.5495988892317186
2370000000,984,287,286,3640967,698,611,26026,14300,0.5494505494505495
2380000000,990,289,288,3633107,702,615,26190,14400,0.5498281786941581
2390000000,993,289,289,3629218,705,617,26322,14450,0.5489704429754578
2400000000,998,291,290,3625356,708,620,26420,14500,0.5488266464799394
2410000000,1002,292,292,3617711,711,623,26568,14600,0.5495332731105089
2420000000,1003,292,292,3617711,712,623,26568,14600,0.5495332731105089
2430000000,1008,293,293,3613928,716,626,26716,14650,0.5483605330139243
2440000000,1013,295,294,3610171,719,629,26814,14700,0.5482210785410606
2450000000,1018,296,296,3602732,722,633,26978,14800,0.5485951516050115
2460000000,1020,297,296,3602732,724,633,26978,14800,0.5485951516050115
2470000000,1026,299,298,3620653,728,637,27142,14900,0.548964704148552
2480000000,1030,300,300,3613243,731,640,27290,15000,0.5496518871381458
2490000000,1035,302,301,3609575,734,643,27388,15050,0.5495107346283044
2500000000,1041,304,303,3602312,738,647,27552,15150,0.5498693379790941
2510000000,1045,305,305,3595144,741,650,27700,15250,0.5505415162454874
2520000000,1050,307,306,3591595,744,653,27798,15300,0.5503993093028275
2530000000,1056,309,308,3584567,748,657,27962,15400,0.5507474429583006
2540000000,1060,310,310,3577629,751,660,28110,15500,0.551405193881181
2550000000,1065,312,311,3574194,754,663,28208,15550,0.5512620533182075
2560000000,1070,313,313,3567389,757,667,28372,15650,0.5516001691808826
2570000000,1075,315,315,3560670,761,670,28520,15750,0.5522440392706872
2580000000,1079,316,316,3557342,764,672,28602,15800,0.5524089224529753
2590000000,1083,317,317,3554036,767,675,28750,15850,0.551304347826087
2600000000,1087,318,317,3554036,770,677,28832,15850,0.5497364039955605
2610000000,1092,319,319,3547485,773,681,28996,15950,0.5500758725341427
2620000000,1097,321,321,3541016,777,684,29144,16050,0.5507136975020588
2630000000,1102,323,322,3537812,780,687,29242,16100,0.5505779358457014
2640000000,1104,323,323,3557932,782,688,29308,16150,0.5510440835266821
2650000000,1109,325,324,3554696,785,691,29406,16200,0.5509079779636809
2660000000,1114,326,326,3548282,788,695,29570,16300,0.551234359147785
2670000000,1119,328,328,3541946,792,698,29718,16400,0.5518540951611818
2680000000,1124,330,329,3538807,795,701,29816,16450,0.5517171988194258
2690000000,1129,331,331,3532586,798,705,29980,16550,0.5520346897931955
2700000000,1132,332,332,3529503,801,706,30046,16600,0.5524861878453039
2710000000,1135,332,332,3529503,804,708,30178,16600,0.5500695871164425
2720000000,1140,334,333,3526439,807,711,30276,16650,0.5499405469678954
2730000000,1146,336,335,3520366,811,715,30440,16750,0.5502628120893561
2740000000,1148,336,336,3539760,813,716,30506,16800,0.5507113354749885
2750000000,1153,338,337,3536702,816,719,30604,16850,0.5505816233172134
2760000000,1155,338,338,3555933,818,720,30670,16900,0.5510270622758395
2770000000,1160,340,339,3552845,821,723,30768,16950,0.5508970358814352
2780000000,1164,341,341,3546724,824,726,30916,17050,0.5514943718462931
2790000000,1170,343,343,3540675,828,730,31080,17150,0.5518018018018018
2800000000,1175,345,344,3537676,831,733,31178,17200,0.5516710500994291
2810000000,1179,346,346,3531731,834,736,31326,17300,0.5522569111919811
2820000000,1184,348,347,3528784,837,739,31424,17350,0.5521257637474541
2830000000,1190,350,349,3522942,841,743,31588,17450,0.5524249715081676
2840000000,1194,351,351,3517165,844,746,31736,17550,0.5529997479203428
2850000000,1198,352,352,3514302,847,748,31818,17600,0.5531460179772456
2860000000,1202,353,353,3511454,850,751,31966,17650,0.552149158480886
2870000000,1208,355,355,3505808,854,755,32130,17750,0.552443199502023
2880000000,1210,356,355,3505808,855,756,32146,17750,0.5521682324394948
2890000000,1215,357,357,3521310,859,759,32294,17850,0.5527342540409983
2900000000,1220,359,358,3518483,862,762,32392,17900,0.5526055816250927
2910000000,1223,360,359,3515672,864,764,32474,17950,0.5527498922214695
2920000000,1227,361,360,3533786,867,766,32556,18000,0.5528934758569849
2930000000,1229,361,361,3551800,869,767,32622,18050,0.5533075838391269
2940000000,1232,362,361,3551800,871,768,32638,18050,0.5530363380109076
2950000000,1236,363,363,3566792,874,771,32786,18150,0.5535899469285671
2960000000,1239,364,363,3566792,876,772,32802,18150,0.5533199195171026
2970000000,1244,365,365,3581621,879,776,32966,18250,0.5536006794879573
2980000000,1249,367,367,3575776,883,779,33114,18350,0.5541462825391074
2990000000,1250,367,367,3575776,884,779,33114,18350,0.5541462825391074
3000000000,1254,368,367,3575776,887,781,33196,18350,0.5527774430654295
3010000000,1257,369,368,3572878,889,783,33278,18400,0.5529178436204099
3020000000,1261,370,369,3590395,892,785,33360,18450,0.5530575539568345
3030000000,1264,370,370,3607818,894,787,33442,18500,0.5531965791519646
3040000000,1269,372,372,3601911,898,790,33590,18600,0.5537362310211372
3050000000,1271,373,372,3601911,899,791,33606,18600,0.5534725941796108
3060000000,1276,374,374,3616195,903,794,33754,18700,0.5540084138176217
3070000000,1279,374,374,3616195,905,796,33836,18700,0.552665799739922
3080000000,1284,376,376,3610307,909,799,33984,18800,0.553201506591337
3090000000,1288,377,376,3610307,912,801,34066,18800,0.5518698996066459
3100000000,1292,378,378,3604481,915,804,34214,18900,0.5524054480621967
3110000000,1298,380,380,3598716,919,808,34378,19000,0.5526790389202397
3120000000,1301,381,381,3595857,921,810,34460,19050,0.552814857806152
3130000000,1305,382,381,3595857,924,812,34542,19050,0.5515025186729199
3140000000,1308,382,382,3612718,926,814,34624,19100,0.5516404805914972
3150000000,1312,384,383,3609836,929,816,34706,19150,0.5517777905837608
3160000000,1316,385,384,3626573,932,818,34788,19200,0.5519144532597448
3170000000,1320,386,386,3620784,935,821,34936,19300,0.5524387451339592
3180000000,1325,388,387,3617911,938,824,35034,19350,0.5523206028429526
3190000000,1331,390,389,3612211,942,828,35198,19450,0.5525882152395022
3200000000,1335,391,391,3606569,945,831,35346,19550,0.5531036043682453
3210000000,1340,393,392,3603770,948,834,35444,19600,0.5529849904074032
3220000000,1346,395,394,3598213,952,838,35608,19700,0.5532464614693328
3230000000,1350,396,396,3592713,955,841,35756,19800,0.5537532162434277
3240000000,1355,398,397,3589984,958,844,35854,19850,0.5536341830758075
3250000000,1359,399,399,3584567,961,847,36002,19950,0.5541358813399255
3260000000,1363,400,399,3584567,964,849,36084,19950,0.55287662121716
3270000000,1365,400,400,3600697,966,850,36150,20000,0.5532503457814661
3280000000,1370,402,401,3597975,969,853,36248,20050,0.5531339660119179
3290000000,1376,404,403,3592572,973,857,36412,20150,0.5533889926397891
3300000000,1380,405,405,3587222,976,860,36560,20250,0.5538840262582057
3310000000,1383,406,405,3587222,978,861,36576,20250,0.5536417322834646
3320000000,1387,407,407,3600420,981,864,36724,20350,0.5541335366517809
3330000000,1391,408,407,3600420,984,866,36806,20350,0.552898983861327
3340000000,1396,409,409,3595084,987,870,36970,20450,0.5531512036786583
3350000000,1401,411,411,3589800,991,873,37118,20550,0.5536397435206638
3360000000,1406,413,412,3587177,994,876,37216,20600,0.5535253654342218
3370000000,1411,414,414,3581969,997,880,37380,20700,0.5537720706260032
3380000000,1416,416,416,3576812,1001,883,37528,20800,0.5542528245576636
3390000000,1417,416,416,3576812,1002,883,37528,20800,0.5542528245576636
3400000000,1421,417,416,3576812,1005,885,37610,20800,0.553044403084286
3410000000,1427,419,418,3571704,1009,889,37774,20900,0.553290623179965
3420000000,1431,420,420,3566644,1012,892,37922,21000,0.55376826116766
3430000000,1436,422,421,3564132,1015,895,38020,21050,0.5536559705418201
3440000000,1441,423,423,3559145,1018,899,38184,21150,0.5538969201759899
3450000000,1446,425,425,3554204,1022,902,38332,21250,0.5543671084211624
3460000000,1451,427,426,3551751,1025,905,38430,21300,0.5542544886807181
3470000000,1457,429,428,3546879,1029,909,38594,21400,0.5544903352852775
